"","DocId","Date","Year","Source","category","Title","Text"
"1531","1416584865","19370324",1937,"The China Press","Feature, Article","News Brevities","News Brevities                 Speaking On Income Tax                 Mr Pan Shu- will speak on The Income Tax of China at the next meeting of the Shanghai Rotary Club scheduled at 12.30 tomorrow at the Metropole Hotel                 ShrofF Given Prison Oo Chung-jih age 22, shroff em- ployed by Mr Ziang Ong-lung shop-owner collected 142 15 few j' days ago which he t of the Australian Goodwill Mission that visited Shanghai few weeks ago will re turn Friday morning April 2, aboard the Patroclus They will be entertained at special luncheon meeting of the Shanghai Rotary Club in the Mc- Hotel Members' wives are also invited to the affair and Chinese program is being arranged Plan Special Conccrt There will be music concert over station XMI-1D at 5 o clock this afternoon T"
"1532","1416584990","19370312",1937,"The China Press","Feature, Article","Municipal Ownership Of Ricshas Urged By Tchou","as Tchou member of the board of directors' oi the Pullers Mutual Aid Assoein-j lion in Shanghai as one ot the elective ways of bringing relief to the men in an address e'e- livered before the Nanking Rotary Club yesterday noon As are becoming more nnd more popular in the interior Col Tchou who is recognized au thority on the subject declared that it is high time for the local authorities to either place the"
"1533","1416585079","19370326",1937,"The China Press","Feature, Article","ROTARY CLUBS ASKED TO SEND ENVOYS TO MEET","ROTARY CLUBS ASKED TO SEND ENVOYS TO MEET                 NANKING Mar 2G.-- Special Following decision made by the conference committee of the Nan king Rotary Club at me ting on Wednesday at noon telegrams were sent to 28 Rotary Clubs in the 81st District which includes China K'ongkong and the Philippines urging these clubs to mak2 early plans for sending to th"
"1534","1416585107","19370326",1937,"The China Press","Feature, Article","Pan Answers Criticisms Of Chinese Income Tax Law In Talk At Local Rotary Club","Pan Answers Criticisms Of Chinese Income Tax Law In Talk At Local Rotary Club Many Objections Said Without True Foundation                 LUMP ASSESSMENT IS                 Cites Payment By Chinese Living Abroad                 reply to criticisms that have be Cites Payment By Chinese Living Abroad                 reply to criticisms that have been made of the Chinese income tax law was made yesterday at the luncheon meeting of the Shanghai Rotary Club by Mr Pan Shu-luen local accountant and Director of the Bureau of Accounts at Nanking                 Mr Pan old ihe gathering in the Meiropole li otel that he was speak lug as an independent profess Pan Answers Criticisms Of Chinese Income Tax Law In Talk At Local Rotary Club "
"1535","1416585110","19370316",1937,"The China Press","Editorial, Commentary","Nanking Rotary Club And Ricksha Putters","Nanking Rotary Club And Ricksha Putters                 The kotary Club in Nanking has taken an in terest in the plight of the ricksha pullers It has appointed Committee to investigate into the living Conditions of thes Nanking Rotary Club And Ricksha Putters"
"1536","1416586208","19370416",1937,"The China Press","Feature, Article","AMERICAN YOUTHS NO LONGER JOIN NAVY TO 'SEE THE WORLD'","American youths no longer join the Navy to see the world but to learn trade or vocation that will better fit them for life Chaplain Frank Hamilton of the Fourth Marines fold members of the Shanghai Rotary Club at their weekly tiffin meeting at the                 pol-2 Hotel Speaking on Personnel Work in the Navy the chaplain declared that the civilian conception of sailors and navy life was to great exten"
"1537","1416587409","19370413",1937,"The China Press","Feature, Article","News Brevites","News Brevites                 Chaplain To Speak                 The next meeting of the Rotary Club of Shanghai will be held Thursday at the Metropole Hotel at 12.30 The speaker will be Chaplain Hamilton of the 4th Marines Delegates returned from the conference at Nanking will have interesting"
"1538","1416590323","19370507",1937,"The China Press","Feature, Article","Inter- Schools Track Title At Stake Today","0 meters but ii will be cut down lo equal the mile distance In ibe other distance there is very difference and so will have effect on the Mines Bercnls To Present Shield Mr Hans Herents president the Rotary Club will present Ibe Rotary Shield the winners of he grand aggregate at the conclusion of the meei while Mr Tom Mc- Kenna will present lhe MeKenna Shield to lie -up Prhv will also be disl to the dif fere"
"1539","1416591359","19370518",1937,"The China Press","Feature, Article","Rotary Club Is Active In Housing Plan"," Rotary Club Is Active In Housing Plan                 Capital Power Workers To Get Benefit Of Model Quarters                 This is the third oj series oj articles on the housing problem in Nanking Another will f local service organizations several of which have made different approaches to attempt                 solution or partial relief to the 'situation Among these service or ganizations is the Nanking Rotary Club leading independent group of men in the city who make ser vice in its many forms the object and reason for -the club s existence The Rotary club numbers among its manifold projects the study of the h tion Among these service or ganizations is the Nanking Rotary Club leading independent group of men in the city who make ser vice in its many forms the object and reason for -the club s existence The Rotary club numbers among its manifold projects the study of the housing problem for laborers of the low wage brackets with view to developing possible solutions to the problem For three years the Committee on H  Rotary Club Is Active In Housing Plan"
"1540","1416591795","19370520",1937,"The China Press","Feature, Article","Article 1 -- No Title","ties when lie to sub his claim to British citizenship Arnold Speaks Today Foreign Trade Week for China is the subject of the which will be made by Commercial Attache Julean Arnold before the Shanghai Rotary Club at it s luncheon today and as part of the Chinese American Foreign Trade Week program as being staged under the joint auspices of the American Chamber of Commerce and the Chinese-American Trade Counc"
"1541","1416592199","19370605",1937,"The China Press","Feature, Article","Beck-Friis Is Named Swedish Minister Here","this connection it is interesting to note that the envoy was for several years private secretary to the King going with him on his annual trips to the French Riviera Baron Beck-Friis is member of the Rotary Club Shanghai Club and Columbia Country Club He resides with his wife and young son at 244 Hungjao Road daughter Christina was married recently to Mr Elvin Seibert formerly Vice-Consul here Closer Relatio"
"1542","1416592333","19370526",1937,"The China Press","Feature, Article","News Brevities","ddressed to Lo at 120-5 Baikal Road from has remained unclaimed at telegraph office at 200 Szechuen it was announced yesterday                 ago Man To Sneak le guest speaker at the next ing of the Rotary Club of to be held tomorrow 27tli 2.30 at the Metropole will be Rotarian Adolph 3h, from Chicago Illinois Mr is prominent Book Retailer Chicago and keen collector vory miniatures He is taking trip around"
"1543","1416592976","19370603",1937,"The China Press","Feature, Article","News Brevities","m conclude with Mjc Marines' Hymn and the American National Anthem cordial welcome is extended the citizens of Shanghai to attend this service and classical concert                 To Visit Dairy The Rotary Club of Shanghai will to poplar Grove Dairy Farms this noon for its weekly tiffin meeting Members will gather in front of the Metropole Hotel at 11:30 to board busses and private oars for the trip Host at"
