"","DocId","Source","Title","Text","text.seg","nchar","ntoken","Date","year","decade","period"
"451","SPSP194609270422","shunpao","澳洲亦感房荒　糧食衣着仍厲行配給　澳公使在扶輪社演說","上海扶輪社，昨假都城飯店開會，澳駐華公使柯普蘭即席發表演說，略謂於此次大戰中，澳洲所受之損失，雖不及中英等國之 澳洲亦感房荒　糧食衣着仍厲行配給　澳公使在扶輪社演說","上海 扶輪社 昨假 都城 飯店 開會 澳 駐華 公使 柯 普蘭 即席 發表演說 略謂 於 此次 大戰 中 澳洲 所受 之 損失 雖 不及 中英 等國 之 澳洲 亦 感房荒 　 糧食 衣着 仍 厲行 配給 　 澳 公使 在 扶輪社 演說",82,48,"19460927",1946,"1940","1938-1948"
"452","SPSP194610180107","shunpao","司使發表演說","美大使司徒青登博士，今日在此間扶輪社發表演說，極力主張「世界文化」亦即超國家之單一政府，司徒大使對運綿之戰爭至表痛恨，渠並以直率之態度表","美 大使 司徒 青登 博士 今日 在 此間 扶輪社 發表演說 極力 主張 世界 文化 亦 即 超國家 之 單一 政府 司徒 大使 對運綿 之 戰爭 至表 痛恨 渠並 以 直率 之 態度 表",68,41,"19461018",1946,"1940","1938-1948"
"453","SPSP194612120817","shunpao","羅士培教授參觀上海醫學院","」。午後羅士培夫婦往楓林橋參觀國立上海醫學院，並向學生講「文化與國際關係」。今日羅士培敎授將出席上海扶輪社之歡迎會，並以「文化交流」爲題演說。","午後 羅 士培 夫婦 往 楓林 橋 參觀 國立 上海醫學院 並向 學生 講 文化 與 國際 關係 今日 羅 士培 敎 授將 出席 上海 扶輪社 之 歡迎會 並以 文化交流 爲題 演說",71,41,"19461212",1946,"1940","1938-1948"
"454","SPSP194701290425","shunpao","扶輪社創立人　海理斯逝世","一九〇〇年創立全國扶輪社協會之芝加哥律師海理斯今日在此逝世，享年七十有八。按全國扶輪社協會一九二二年成爲國際扶輪社，海理斯曾 一九〇〇年創立全國扶輪社協會之芝加哥律師海理斯今日在此逝世，享年七十有八。按全國扶輪社協會一九二二年成爲國際扶輪社，海理斯曾任二組織之第一任社長，廣遊世界向各地扶輪社演說 年創立全國扶輪社協會之芝加哥律師海理斯今日在此逝世，享年七十有八。按全國扶輪社協會一九二二年成爲國際扶輪社，海理斯曾任二組織之第一任社長，廣遊世界向各地扶輪社演說 享年七十有八。按全國扶輪社協會一九二二年成爲國際扶輪社，海理斯曾任二組織之第一任社長，廣遊世界向各地扶輪社演說 扶輪社創立人　海理斯逝世","一九 年 創立 全國 扶輪社 協會 之 芝加哥 律師 海理斯 今日 在 此 逝世 享年 七十 有 八 按 全國 扶輪社 協會 一九二二年 成爲 國際 扶輪社 海理斯 曾 一九 年 創立 全國 扶輪社 協會 之 芝加哥 律師 海理斯 今日 在 此 逝世 享年 七十 有 八 按 全國 扶輪社 協會 一九二二年 成爲 國際 扶輪社 海理斯 曾 任二 組織 之 第一任 社長 廣遊 世界 向 各地 扶輪社 演說 年 創立 全國 扶輪社 協會 之 芝加哥 律師 海理斯 今日 在 此 逝世 享年 七十 有 八 按 全國 扶輪社 協會 一九二二年 成爲 國際 扶輪社 海理斯 曾 任二 組織 之 第一任 社長 廣遊 世界 向 各地 扶輪社 演說 享年 七十 有 八 按 全國 扶輪社 協會 一九二二年 成爲 國際 扶輪社 海理斯 曾 任二 組織 之 第一任 社長 廣遊 世界 向 各地 扶輪社 演說 扶輪社 創立 人 　 海 理 斯 逝世",299,172,"19470129",1947,"1940","1938-1948"
"455","SPSP194702200201","shunpao","彭部長答記者問　政府下月中改組　張治中談願為和平奔走","次長調瀛洲，視察湘省司法復員情形事畢，十九午離湘赴鄂視察。　　本報蘇州電　王正廷定廿日由滬來蘇，此間扶輪社準備盛大歡迎。　　本報蕪湖訊　皖省審計處長經中央審計部派駐外審計專員李文伯代理，業於十三日在安慶接事","次長 調 瀛洲 視察 湘省 司法 復員 情形 事畢 十九 午離 湘 赴 鄂 視察 　 　 本報 蘇州 電 　 王正廷 定廿日 由滬 來蘇 此間 扶輪社 準備 盛大 歡迎 　 　 本報 蕪湖 訊 　 皖 省 審計 處長 經 中央 審計部 派 駐外 審計 專員 李文伯 代理 業於 十三日 在 安慶 接事",103,63,"19470220",1947,"1940","1938-1948"
"456","SPSP194704120401","shunpao","房屋租賃條例草案　參議會作初步修正　昨日三委會聯席會議中擬定　廣徵全體參議員意見後彙送立院","法處訊辦。扶輪分社舉行年會重要不下於莫斯科外長會議　市長希望發揚利人利己精神　　〔本報訊〕盛大之國際扶輪社中國分社本年度年會，已於昨日下午開始在美僑總會舉行，爲期三日，出席本市及南京·漢口。蘇州·鎭江·無錫 ，具有國際性之扶輸社，其重要實不下於現在莫斯科舉行之外長會議，在此世界各地瀰漫自私自利風氣之時，希望扶輪社大公無私利人利己之精神，能發揚廣大而遍及於全世界。扶輪社會議席上王正廷致詞（本報攝）　　　　該校學生 會議，在此世界各地瀰漫自私自利風氣之時，希望扶輪社大公無私利人利己之精神，能發揚廣大而遍及於全世界。扶輪社會議席上王正廷致詞（本報攝）　　　　該校學生自治會代表，昨日上午續往警備司令部及港口司令部請願，警備","法處 訊 辦 扶輪 分社 舉行 年會 重要 不下於 莫斯科 外長 會議 　 市長 希望 發揚 利人利己 精神 　 　 本報訊 盛大 之 國際 扶輪社 中國 分社 本年度 年會 已於 昨日 下午 開始 在 美僑 總會 舉行 爲期 三日 出席 本市 及 南京 漢口 蘇州 鎭 江 無錫 具有 國際性 之 扶 輸社 其 重要 實 不下於 現在 莫斯科 舉行 之 外長 會議 在 此 世界各地 瀰漫 自私自利 風氣 之時 希望 扶輪社 大公無私 利人利己 之 精神 能 發揚 廣大 而 遍及 於 全世界 扶輪社 會議 席上 王正廷 致詞 本報 攝 　 　 　 　 該校 學生 會議 在 此 世界各地 瀰漫 自私自利 風氣 之時 希望 扶輪社 大公無私 利人利己 之 精神 能 發揚 廣大 而 遍及 於 全世界 扶輪社 會議 席上 王正廷 致詞 本報 攝 　 　 　 　 該校 學生自治 會 代表 昨日 上午 續往 警備 司令部 及 港口 司令部 請願 警備",311,148,"19470412",1947,"1940","1938-1948"
"457","SPSP194704130401","shunpao","反對兩路局貨運營業所京滬杭運輸業集議對策　通過組織聯合促進業務會","悉，報告總稅務司，將該代理警長方峻德扣押，並於昨日下午六時半解送地方法院，經値日推事訊問後即予收押。扶輪社討論擴大範圍一年內增加一百單位　年會昨日賡續進行　　〔本報訊〕國際扶輪社第九十七區域華中分社年會昨日 ，經値日推事訊問後即予收押。扶輪社討論擴大範圍一年內增加一百單位　年會昨日賡續進行　　〔本報訊〕國際扶輪社第九十七區域華中分社年會昨日繼續進行，下午二時起討論改選一九四七至一九四八年監督，結果電話公司譚偉學 行，下午二時起討論改選一九四七至一九四八年監督，結果電話公司譚偉學當選，繼王正廷博士擔任。繼討論擴大扶輪社之範圍，決議在漢以口以西成立一扶輪社新區域，並計劃在全國各大城市均組織扶輪社，以在一年內增加一百單位 四八年監督，結果電話公司譚偉學當選，繼王正廷博士擔任。繼討論擴大扶輪社之範圍，決議在漢以口以西成立一扶輪社新區域，並計劃在全國各大城市均組織扶輪社，以在一年內增加一百單位爲目標。此外並將擴大宣傳，吸收靑年社 正廷博士擔任。繼討論擴大扶輪社之範圍，決議在漢以口以西成立一扶輪社新區域，並計劃在全國各大城市均組織扶輪社，以在一年內增加一百單位爲目標。此外並將擴大宣傳，吸收靑年社員，致力增進國際友誼。晚八時，復在美僑總","悉 報告 總 稅務司 將該 代理 警長 方 峻德 扣押 並於 昨日 下午 六時 半 解送 地方法院 經 値 日 推事 訊問 後 即予 收押 扶輪社 討論 擴大範圍 一年 內 增加 一百 單位 　 年 會 昨日 賡續 進行 　 　 本報訊 國際 扶輪社 第九十七 區域 華中 分社 年會 昨日 經 値 日 推事 訊問 後 即予 收押 扶輪社 討論 擴大範圍 一年 內 增加 一百 單位 　 年 會 昨日 賡續 進行 　 　 本報訊 國際 扶輪社 第九十七 區域 華中 分社 年會 昨日 繼續 進行 下午 二時 起 討論 改選 一九四 七至 一九四八年 監督 結果 電話公司 譚偉學 行 下午 二時 起 討論 改選 一九四 七至 一九四八年 監督 結果 電話公司 譚偉學 當選 繼 王正廷 博士 擔任 繼 討論 擴大 扶輪社 之 範圍 決議 在 漢 以口 以西 成立 一 扶輪社 新 區域 並 計劃 在 全國 各 大城市 均 組織 扶輪社 以 在 一年 內 增加 一百 單位 四八年 監督 結果 電話公司 譚偉學 當選 繼 王正廷 博士 擔任 繼 討論 擴大 扶輪社 之 範圍 決議 在 漢 以口 以西 成立 一 扶輪社 新 區域 並 計劃 在 全國 各 大城市 均 組織 扶輪社 以 在 一年 內 增加 一百 單位 爲 目標 此外 並將 擴大 宣傳 吸收 靑 年社 正廷 博士 擔任 繼 討論 擴大 扶輪社 之 範圍 決議 在 漢 以口 以西 成立 一 扶輪社 新 區域 並 計劃 在 全國 各 大城市 均 組織 扶輪社 以 在 一年 內 增加 一百 單位 爲 目標 此外 並將 擴大 宣傳 吸收 靑 年 社員 致力 增進 國際 友誼 晚 八時 復 在 美僑 總",519,293,"19470413",1947,"1940","1938-1948"
"458","SPSP194704130420","shunpao","扶輪社討論擴大範圍一年內增加一百單位　年會昨日賡續進行","國際扶輪社第九十七區域華中分社年會昨日繼續進行，下午二時起討論改選一九四七至一九四八年監督，結果電話公司譚偉學 行，下午二時起討論改選一九四七至一九四八年監督，結果電話公司譚偉學當選，繼王正廷博士擔任。繼討論擴大扶輪社之範圍，決議在漢以口以西成立一扶輪社新區域，並計劃在全國各大城市均組織扶輪社，以在一年內增加一百單位 四八年監督，結果電話公司譚偉學當選，繼王正廷博士擔任。繼討論擴大扶輪社之範圍，決議在漢以口以西成立一扶輪社新區域，並計劃在全國各大城市均組織扶輪社，以在一年內增加一百單位爲目標。此外並將擴大宣傳，吸收靑年社 正廷博士擔任。繼討論擴大扶輪社之範圍，決議在漢以口以西成立一扶輪社新區域，並計劃在全國各大城市均組織扶輪社，以在一年內增加一百單位爲目標。此外並將擴大宣傳，吸收靑年社員，致力增進國際友誼。晚八時，復在美僑總 扶輪社討論擴大範圍一年內增加一百單位　年會昨日賡續進行","國際 扶輪社 第九十七 區域 華中 分社 年會 昨日 繼續 進行 下午 二時 起 討論 改選 一九四 七至 一九四八年 監督 結果 電話公司 譚偉學 行 下午 二時 起 討論 改選 一九四 七至 一九四八年 監督 結果 電話公司 譚偉學 當選 繼 王正廷 博士 擔任 繼 討論 擴大 扶輪社 之 範圍 決議 在 漢 以口 以西 成立 一 扶輪社 新 區域 並 計劃 在 全國 各 大城市 均 組織 扶輪社 以 在 一年 內 增加 一百 單位 四八年 監督 結果 電話公司 譚偉學 當選 繼 王正廷 博士 擔任 繼 討論 擴大 扶輪社 之 範圍 決議 在 漢 以口 以西 成立 一 扶輪社 新 區域 並 計劃 在 全國 各 大城市 均 組織 扶輪社 以 在 一年 內 增加 一百 單位 爲 目標 此外 並將 擴大 宣傳 吸收 靑 年社 正廷 博士 擔任 繼 討論 擴大 扶輪社 之 範圍 決議 在 漢 以口 以西 成立 一 扶輪社 新 區域 並 計劃 在 全國 各 大城市 均 組織 扶輪社 以 在 一年 內 增加 一百 單位 爲 目標 此外 並將 擴大 宣傳 吸收 靑 年 社員 致力 增進 國際 友誼 晚 八時 復 在 美僑 總 扶輪社 討論 擴大範圍 一年 內 增加 一百 單位 　 年 會 昨日 賡續 進行",395,225,"19470413",1947,"1940","1938-1948"
"459","SPSP194704140406","shunpao","扶輪社年會閉幕","國際扶輪社第九十七區域年會昨日已爲最後一日，上午在美國敎堂舉行禮拜，下午在永安公司總經理郭禮安私邸舉行園遊會， 一日，上午在美國敎堂舉行禮拜，下午在永安公司總經理郭禮安私邸舉行園遊會，中外社友全體參加，盛况空前。扶輪社此次年會爲期三”，各地社友來滬參加者達百餘人，對於擴大扶輪社節圍及增進國際友誼，巳有詳細討論。 舉行園遊會，中外社友全體參加，盛况空前。扶輪社此次年會爲期三”，各地社友來滬參加者達百餘人，對於擴大扶輪社節圍及增進國際友誼，巳有詳細討論。 扶輪社年會閉幕","國際 扶輪社 第九十七 區域 年會 昨日 已 爲 最後 一日 上午 在 美國 敎 堂 舉行 禮拜 下午 在 永安 公司 總經理 郭禮安 私邸 舉行 園遊會 一日 上午 在 美國 敎 堂 舉行 禮拜 下午 在 永安 公司 總經理 郭禮安 私邸 舉行 園遊會 中外 社友 全體 參加 盛况空前 扶輪社 此次 年會 爲期 三 各地 社友 來滬 參加者 達 百餘人 對於 擴大 扶輪社 節圍 及 增進 國際 友誼 巳 有 詳細 討論 舉行 園遊會 中外 社友 全體 參加 盛况空前 扶輪社 此次 年會 爲期 三 各地 社友 來滬 參加者 達 百餘人 對於 擴大 扶輪社 節圍 及 增進 國際 友誼 巳 有 詳細 討論 扶輪社 年會 閉幕",235,125,"19470414",1947,"1940","1938-1948"
"460","SPSP194706140501","shunpao","各院校卅六年度經常費　一律按二倍半追加　教部已接奉政院通知書","六年度師範生制服津貼及零用公費，頃經敎育部調整，增為侮名年支制服津貼八萬元，零用公費四萬元。　　國際扶輪社設置獎學金　贈予中國留學生　　〔聯合社舊金山十三日電〕國際扶輪社大會，今日選舉菲律濱代表布耶特為首 貼八萬元，零用公費四萬元。　　國際扶輪社　設置獎學金　贈予中國留學生　　〔聯合社舊金山十三日電〕國際扶輪社大會，今日選舉菲律濱代表布耶特為首任何會長。該會宣布設置獎學金二十名，每名自一千八百美元至三千元不等","六 年度 師範生 制服 津貼 及 零用 公費 頃經 敎 育部 調整 增為 侮名 年 支 制服 津貼 八萬元 零用 公費 四萬元 　 　 國際 扶輪社 設置 獎學金 　 贈予 中國 留學生 　 　 聯合社 舊金山 十三 日電 國際 扶輪社 大會 今日 選舉 菲律濱 代表 布耶特為 首 貼 八萬元 零用 公費 四萬元 　 　 國際 扶輪社 　 設置 獎學金 　 贈予 中國 留學生 　 　 聯合社 舊金山 十三 日電 國際 扶輪社 大會 今日 選舉 菲律濱 代表 布耶特為 首 任何 會長 該會 宣布 設置 獎學金 二十名 每名 自 一千八百 美元 至 三千元 不等",206,109,"19470614",1947,"1940","1938-1948"
